,jaccard index-1,jaccard index-50,jaccard index-100,jaccard index-250
2016-07-11,1.0,0.37254901960784315,0.029411764705882353,
2016-07-12,0.9772727272727273,0.37254901960784315,0.029411764705882353,
2016-07-13,0.9111111111111111,0.3786407766990291,0.02912621359223301,
2016-07-14,0.9761904761904762,0.4077669902912621,0.11650485436893204,
2016-07-15,0.851063829787234,0.4056603773584906,0.1320754716981132,
2016-07-16,0.92,0.4339622641509434,0.14150943396226415,
2016-07-17,0.94,0.4339622641509434,0.16981132075471697,
2016-07-18,1.0,0.4339622641509434,0.16981132075471697,
2016-07-19,0.8867924528301887,0.4339622641509434,0.16981132075471697,
2016-07-20,0.8571428571428571,0.44339622641509435,0.16981132075471697,
2016-07-21,0.8846153846153846,0.4528301886792453,0.1792452830188679,
2016-07-22,0.9,0.4485981308411215,0.18691588785046728,
2016-07-23,0.8653846153846154,0.4537037037037037,0.18518518518518517,
2016-07-24,0.9591836734693877,0.4722222222222222,0.18518518518518517,
2016-07-25,1.0,0.4722222222222222,0.19444444444444445,
2016-07-26,0.9038461538461539,0.48148148148148145,0.19444444444444445,
2016-07-27,0.8888888888888888,0.48623853211009177,0.1926605504587156,
2016-07-28,0.8653846153846154,0.4954128440366973,0.1926605504587156,
2016-07-29,0.8979591836734694,0.5137614678899083,0.1926605504587156,
2016-07-30,0.9347826086956522,0.5137614678899083,0.21100917431192662,
2016-07-31,0.7906976744186046,0.5229357798165137,0.23853211009174313,
2016-08-01,1.0,0.5092592592592593,0.22935779816513763,
2016-08-02,0.8292682926829268,0.5045871559633027,0.22727272727272727,
2016-08-03,0.9534883720930233,0.5045871559633027,0.22727272727272727,
2016-08-04,0.9767441860465116,0.5,0.22727272727272727,
2016-08-05,0.8936170212765957,0.4954128440366973,0.23214285714285715,
2016-08-06,0.9166666666666666,0.5277777777777778,0.22321428571428573,
2016-08-07,0.8666666666666667,0.5277777777777778,0.22321428571428573,
2016-08-08,1.0,0.5277777777777778,0.23214285714285715,
2016-08-09,0.9069767441860465,0.5277777777777778,0.23214285714285715,
2016-08-10,0.9534883720930233,0.5462962962962963,0.23214285714285715,
2016-08-11,0.8372093023255814,0.5504587155963303,0.23893805309734514,
2016-08-12,0.8809523809523809,0.5454545454545454,0.23684210526315788,
2016-08-13,0.8409090909090909,0.5454545454545454,0.2807017543859649,
2016-08-14,0.9,0.6,0.3157894736842105,
2016-08-15,1.0,0.5963302752293578,0.30701754385964913,
2016-08-16,0.972972972972973,0.5909090909090909,0.30434782608695654,
2016-08-17,0.9736842105263158,0.5727272727272728,0.30434782608695654,
2016-08-18,0.95,0.5135135135135135,0.3103448275862069,
2016-08-19,0.9512195121951219,0.4954954954954955,0.3076923076923077,
2016-08-20,1.0,0.4954954954954955,0.3076923076923077,
2016-08-21,1.0,0.5225225225225225,0.3333333333333333,
2016-08-22,1.0,0.5370370370370371,0.3247863247863248,
2016-08-23,0.975609756097561,0.5370370370370371,0.3247863247863248,
2016-08-24,0.9512195121951219,0.5370370370370371,0.3247863247863248,
2016-08-25,0.95,0.5555555555555556,0.3247863247863248,
2016-08-26,0.95,0.5596330275229358,0.3220338983050847,
2016-08-27,0.975,0.5779816513761468,0.3305084745762712,
2016-08-28,0.95,0.5779816513761468,0.3728813559322034,
2016-08-29,1.0,0.6,0.3474576271186441,
2016-08-30,0.9743589743589743,0.6,0.3474576271186441,
2016-08-31,0.9743589743589743,0.5714285714285714,0.3474576271186441,
2016-09-01,0.7948717948717948,0.580952380952381,0.35294117647058826,
2016-09-02,0.9090909090909091,0.580952380952381,0.37815126050420167,
2016-09-03,0.96875,0.6037735849056604,0.38333333333333336,
2016-09-04,0.875,0.6132075471698113,0.4,
2016-09-05,1.0,0.625,0.4,
2016-09-06,1.0,0.625,0.4,
2016-09-07,0.9333333333333333,0.6153846153846154,0.4,
2016-09-08,0.5882352941176471,0.4918032786885246,0.38235294117647056,
2016-09-09,0.9433962264150944,0.4796747967479675,0.39416058394160586,
2016-09-10,0.6226415094339622,0.4918032786885246,0.39416058394160586,
2016-09-11,1.0,0.5,0.40145985401459855,
2016-09-12,1.0,0.5,0.41605839416058393,
2016-09-13,1.0,0.5,0.41605839416058393,
2016-09-14,0.9428571428571428,0.48360655737704916,0.41605839416058393,
2016-09-15,1.0,0.4672131147540984,0.4233576642335766,
2016-09-16,0.8918918918918919,0.44715447154471544,0.43478260869565216,
2016-09-17,1.0,0.44715447154471544,0.4492753623188406,
2016-09-18,0.9722222222222222,0.42276422764227645,0.4492753623188406,
2016-09-19,1.0,0.4262295081967213,0.45652173913043476,
2016-09-20,1.0,0.4262295081967213,0.45652173913043476,
2016-09-21,0.9166666666666666,0.43089430894308944,0.45323741007194246,
2016-09-22,0.868421052631579,0.43089430894308944,0.45,
2016-09-23,0.9736842105263158,0.4344262295081967,0.4397163120567376,
2016-09-24,0.8780487804878049,0.43548387096774194,0.43356643356643354,
2016-09-25,0.9743589743589743,0.41935483870967744,0.44755244755244755,
2016-09-26,1.0,0.41935483870967744,0.44755244755244755,
2016-09-27,0.95,0.41935483870967744,0.44755244755244755,
2016-09-28,0.9,0.4112903225806452,0.44755244755244755,
2016-09-29,0.9722222222222222,0.3870967741935484,0.46153846153846156,
2016-09-30,0.8611111111111112,0.3951612903225806,0.46853146853146854,
2016-10-01,0.96875,0.3709677419354839,0.46853146853146854,
2016-10-02,0.7419354838709677,0.3467741935483871,0.46853146853146854,
2016-10-03,1.0,0.3467741935483871,0.5034965034965035,
2016-10-04,0.8846153846153846,0.3412698412698413,0.496551724137931,
2016-10-05,0.8125,0.3492063492063492,0.496551724137931,
2016-10-06,0.9696969696969697,0.3548387096774194,0.4794520547945205,
2016-10-07,0.7560975609756098,0.368,0.4276315789473684,
2016-10-08,0.9512195121951219,0.3821138211382114,0.4144736842105263,
2016-10-09,0.8292682926829268,0.3884297520661157,0.4144736842105263,
2016-10-10,1.0,0.3884297520661157,0.4342105263157895,
2016-10-11,0.9714285714285714,0.3884297520661157,0.4342105263157895,
2016-10-12,0.8947368421052632,0.3884297520661157,0.4342105263157895,
2016-10-13,0.8947368421052632,0.3884297520661157,0.4342105263157895,
2016-10-14,0.9444444444444444,0.3884297520661157,0.4473684210526316,
2016-10-15,0.9444444444444444,0.39669421487603307,0.45394736842105265,
2016-10-16,0.9714285714285714,0.3884297520661157,0.46710526315789475,
2016-10-17,1.0,0.3884297520661157,0.46710526315789475,
2016-10-18,0.9444444444444444,0.3884297520661157,0.46710526315789475,
2016-10-19,0.9459459459459459,0.3884297520661157,0.46710526315789475,
2016-10-20,0.9166666666666666,0.3559322033898305,0.4473684210526316,
2016-10-21,0.9696969696969697,0.3559322033898305,0.45394736842105265,
2016-10-22,0.9696969696969697,0.3559322033898305,0.45394736842105265,
2016-10-23,1.0,0.3474576271186441,0.47368421052631576,
2016-10-24,1.0,0.3474576271186441,0.47368421052631576,
2016-10-25,0.8461538461538461,0.3360655737704918,0.46153846153846156,
2016-10-26,0.925,0.3442622950819672,0.46153846153846156,
2016-10-27,0.7948717948717948,0.34710743801652894,0.4551282051282051,
2016-10-28,0.9375,0.5213675213675214,0.42948717948717946,
2016-10-29,0.8333333333333334,0.371900826446281,0.40993788819875776,
2016-10-30,1.0,0.371900826446281,0.4161490683229814,
2016-10-31,1.0,0.371900826446281,0.422360248447205,
2016-11-01,0.972972972972973,0.36885245901639346,0.41975308641975306,
2016-11-02,0.75,0.38524590163934425,0.41975308641975306,
2016-11-03,0.7804878048780488,0.3709677419354839,0.39759036144578314,
2016-11-04,0.8809523809523809,0.3770491803278688,0.38323353293413176,
2016-11-05,0.9487179487179487,0.38016528925619836,0.3772455089820359,
2016-11-06,0.918918918918919,0.38016528925619836,0.3772455089820359,
2016-11-07,1.0,0.3898305084745763,0.3592814371257485,
2016-11-08,0.9714285714285714,0.3898305084745763,0.3592814371257485,
2016-11-09,0.9444444444444444,0.3813559322033898,0.3532934131736527,
2016-11-10,0.8974358974358975,0.36885245901639346,0.375,
2016-11-11,0.9487179487179487,0.3770491803278688,0.375,
2016-11-12,0.8918918918918919,0.36885245901639346,0.3772455089820359,
2016-11-13,1.0,0.3884297520661157,0.3855421686746988,
2016-11-14,1.0,0.3983050847457627,0.3696969696969697,
2016-11-15,1.0,0.3983050847457627,0.3696969696969697,
2016-11-16,0.9428571428571428,0.3697478991596639,0.37575757575757573,
2016-11-17,0.7608695652173914,0.453781512605042,0.3674698795180723,
2016-11-18,0.8936170212765957,0.4482758620689655,0.3493975903614458,
2016-11-19,0.7441860465116279,0.4482758620689655,0.35542168674698793,
2016-11-20,1.0,0.42857142857142855,0.3373493975903614,
2016-11-21,1.0,0.4144144144144144,0.3313253012048193,
2016-11-22,0.9696969696969697,0.4144144144144144,0.3313253012048193,
2016-11-23,0.9705882352941176,0.43243243243243246,0.3333333333333333,
2016-11-24,0.9714285714285714,0.43243243243243246,0.3393939393939394,
2016-11-25,0.9428571428571428,0.44144144144144143,0.3393939393939394,
2016-11-26,0.9705882352941176,0.5089285714285714,0.3433734939759036,
2016-11-27,0.9705882352941176,0.4732142857142857,0.3515151515151515,
2016-11-28,1.0,0.4732142857142857,0.3515151515151515,
2016-11-29,0.868421052631579,0.45689655172413796,0.35119047619047616,
2016-11-30,1.0,0.45689655172413796,0.3333333333333333,
2016-12-01,0.9473684210526315,0.45689655172413796,0.3333333333333333,
2016-12-02,0.8378378378378378,0.4482758620689655,0.3333333333333333,
2016-12-03,0.9696969696969697,0.4482758620689655,0.3333333333333333,
2016-12-04,1.0,0.4482758620689655,0.3392857142857143,
2016-12-05,1.0,0.45217391304347826,0.3333333333333333,0.005780346820809248
2016-12-06,0.9166666666666666,0.4608695652173913,0.3333333333333333,0.005780346820809248
2016-12-07,0.8648648648648649,0.4608695652173913,0.34146341463414637,0.005780346820809248
2016-12-08,0.9142857142857143,0.45217391304347826,0.34146341463414637,0.017341040462427744
2016-12-09,0.9411764705882353,0.45045045045045046,0.3170731707317073,0.017341040462427744
2016-12-10,0.9696969696969697,0.45454545454545453,0.31901840490797545,0.017341040462427744
2016-12-11,0.9696969696969697,0.45454545454545453,0.31901840490797545,0.06936416184971098
2016-12-12,1.0,0.46296296296296297,0.3128834355828221,0.08092485549132948
2016-12-13,0.9696969696969697,0.46296296296296297,0.3128834355828221,0.08670520231213873
2016-12-14,0.8857142857142857,0.47706422018348627,0.3148148148148148,0.10344827586206896
2016-12-15,0.9705882352941176,0.44954128440366975,0.3148148148148148,0.10344827586206896
2016-12-16,0.8823529411764706,0.44954128440366975,0.3148148148148148,0.10344827586206896
2016-12-17,1.0,0.44954128440366975,0.43478260869565216,0.10344827586206896
2016-12-18,0.9666666666666667,0.45,0.39375,0.10919540229885058
2016-12-19,1.0,0.45,0.39622641509433965,0.11494252873563218
2016-12-20,0.9354838709677419,0.44554455445544555,0.39375,0.11494252873563218
2016-12-21,0.9090909090909091,0.44554455445544555,0.39375,0.11494252873563218
2016-12-22,0.96875,0.45544554455445546,0.39375,0.1206896551724138
2016-12-23,0.9375,0.4752475247524752,0.39375,0.1206896551724138
2016-12-24,0.967741935483871,0.46534653465346537,0.39375,0.1206896551724138
2016-12-25,0.9,0.43564356435643564,0.4,0.1206896551724138
2016-12-26,1.0,0.43564356435643564,0.4,0.1206896551724138
2016-12-27,1.0,0.43564356435643564,0.4,0.13218390804597702
2016-12-28,1.0,0.42574257425742573,0.4025157232704403,0.14942528735632185
2016-12-29,0.8928571428571429,0.43,0.39622641509433965,0.14942528735632185
2016-12-30,0.8666666666666667,0.45544554455445546,0.391304347826087,0.14772727272727273
2016-12-31,0.9354838709677419,0.4117647058823529,0.3888888888888889,0.14689265536723164
2017-01-01,0.6333333333333333,0.42,0.37888198757763975,0.14689265536723164
2017-01-02,1.0,0.42,0.391304347826087,0.15254237288135594
2017-01-03,0.8636363636363636,0.42,0.391304347826087,0.14689265536723164
2017-01-04,0.7857142857142857,0.4077669902912621,0.38414634146341464,0.14444444444444443
2017-01-05,0.9333333333333333,0.4117647058823529,0.3780487804878049,0.15
2017-01-06,0.9666666666666667,0.49019607843137253,0.3780487804878049,0.15
2017-01-07,1.0,0.39,0.36585365853658536,0.15
2017-01-08,1.0,0.39,0.36585365853658536,0.15555555555555556
2017-01-09,1.0,0.3917525773195876,0.3475609756097561,0.15555555555555556
2017-01-10,1.0,0.3917525773195876,0.3475609756097561,0.18333333333333332
2017-01-11,0.8787878787878788,0.38,0.3575757575757576,0.20441988950276244
2017-01-12,0.9705882352941176,0.37623762376237624,0.3674698795180723,0.1978021978021978
2017-01-13,0.9705882352941176,0.36633663366336633,0.3674698795180723,0.1978021978021978
2017-01-14,0.9705882352941176,0.36633663366336633,0.3803680981595092,0.1978021978021978
2017-01-15,1.0,0.37623762376237624,0.42138364779874216,0.2032967032967033
2017-01-16,1.0,0.3917525773195876,0.4012738853503185,0.2032967032967033
2017-01-17,1.0,0.3917525773195876,0.4064516129032258,0.2032967032967033
2017-01-18,0.8529411764705882,0.4329896907216495,0.4064516129032258,0.21978021978021978
2017-01-19,1.0,0.422680412371134,0.4064516129032258,0.23076923076923078
2017-01-20,0.9,0.37755102040816324,0.40384615384615385,0.22950819672131148
2017-01-21,1.0,0.38144329896907214,0.3974358974358974,0.22950819672131148
2017-01-22,1.0,0.3958333333333333,0.391025641025641,0.22950819672131148
2017-01-23,1.0,0.3958333333333333,0.391025641025641,0.22950819672131148
2017-01-24,0.9032258064516129,0.3958333333333333,0.391025641025641,0.23497267759562843
2017-01-25,0.8529411764705882,0.4020618556701031,0.3885350318471338,0.2608695652173913
2017-01-26,0.9411764705882353,0.40816326530612246,0.39490445859872614,0.24456521739130435
2017-01-27,1.0,0.3877551020408163,0.39490445859872614,0.24456521739130435
2017-01-28,0.9444444444444444,0.3917525773195876,0.3961038961038961,0.24456521739130435
2017-01-29,0.9444444444444444,0.3917525773195876,0.3961038961038961,0.25
2017-01-30,1.0,0.3917525773195876,0.3961038961038961,0.266304347826087
2017-01-31,1.0,0.3917525773195876,0.3961038961038961,0.2717391304347826
2017-02-01,1.0,0.3917525773195876,0.3961038961038961,0.2826086956521739
2017-02-02,0.8888888888888888,0.40625,0.4064516129032258,0.2810810810810811
2017-02-03,0.9714285714285714,0.40860215053763443,0.3782051282051282,0.27956989247311825
2017-02-04,0.918918918918919,0.40860215053763443,0.38064516129032255,0.27956989247311825
2017-02-05,0.9444444444444444,0.40860215053763443,0.39072847682119205,0.2849462365591398
2017-02-06,1.0,0.40860215053763443,0.4266666666666667,0.2956989247311828
2017-02-07,0.9714285714285714,0.40860215053763443,0.4266666666666667,0.2956989247311828
2017-02-08,0.9714285714285714,0.40860215053763443,0.4266666666666667,0.3010752688172043
2017-02-09,0.9166666666666666,0.4175824175824176,0.42,0.3118279569892473
2017-02-10,0.9142857142857143,0.4111111111111111,0.41333333333333333,0.3118279569892473
2017-02-11,0.9117647058823529,0.4157303370786517,0.4391891891891892,0.3118279569892473
2017-02-12,0.9393939393939394,0.40229885057471265,0.4413793103448276,0.3172043010752688
2017-02-13,1.0,0.4166666666666667,0.41379310344827586,0.3279569892473118
2017-02-14,0.96875,0.4166666666666667,0.41379310344827586,0.3387096774193548
2017-02-15,0.96875,0.4166666666666667,0.4027777777777778,0.3387096774193548
2017-02-16,0.9354838709677419,0.42168674698795183,0.3958333333333333,0.34408602150537637
2017-02-17,0.9666666666666667,0.42168674698795183,0.3958333333333333,0.34408602150537637
2017-02-18,0.967741935483871,0.43373493975903615,0.41379310344827586,0.3422459893048128
2017-02-19,1.0,0.43037974683544306,0.38620689655172413,0.34759358288770054
2017-02-20,1.0,0.43037974683544306,0.38620689655172413,0.34759358288770054
2017-02-21,0.96875,0.4430379746835443,0.3888888888888889,0.34759358288770054
2017-02-22,0.8611111111111112,0.4430379746835443,0.3873239436619718,0.3582887700534759
2017-02-23,0.7142857142857143,0.5411764705882353,0.4,0.3526315789473684
2017-02-24,0.9215686274509803,0.5348837209302325,0.4041095890410959,0.3507853403141361
2017-02-25,0.6862745098039216,0.5294117647058824,0.3972602739726027,0.3489583333333333
2017-02-26,0.9459459459459459,0.45121951219512196,0.38461538461538464,0.359375
2017-02-27,1.0,0.45121951219512196,0.38461538461538464,0.3645833333333333
2017-02-28,0.9722222222222222,0.4457831325301205,0.3829787234042553,0.3626943005181347
2017-03-01,0.9166666666666666,0.4457831325301205,0.38571428571428573,0.3626943005181347
2017-03-02,0.7777777777777778,0.47619047619047616,0.3829787234042553,0.3865979381443299
2017-03-03,0.96875,0.4880952380952381,0.3829787234042553,0.3865979381443299
2017-03-04,0.9375,0.4939759036144578,0.375886524822695,0.3865979381443299
2017-03-05,1.0,0.4939759036144578,0.375886524822695,0.37628865979381443
2017-03-06,1.0,0.4939759036144578,0.3829787234042553,0.3556701030927835
2017-03-07,0.967741935483871,0.4939759036144578,0.3829787234042553,0.34536082474226804
2017-03-08,0.8857142857142857,0.41379310344827586,0.3819444444444444,0.3401015228426396
2017-03-09,0.9714285714285714,0.41379310344827586,0.4097222222222222,0.3553299492385787
2017-03-10,0.8857142857142857,0.4186046511627907,0.4027777777777778,0.3553299492385787
2017-03-11,0.9696969696969697,0.45121951219512196,0.375,0.3553299492385787
2017-03-12,1.0,0.45121951219512196,0.375,0.3553299492385787
2017-03-13,1.0,0.45121951219512196,0.375,0.36548223350253806
2017-03-14,1.0,0.45121951219512196,0.375,0.37055837563451777
2017-03-15,0.9411764705882353,0.43902439024390244,0.3776223776223776,0.38071065989847713
2017-03-16,1.0,0.45121951219512196,0.3776223776223776,0.38071065989847713
2017-03-17,0.9705882352941176,0.46987951807228917,0.38461538461538464,0.38071065989847713
2017-03-18,0.9705882352941176,0.47560975609756095,0.3776223776223776,0.38071065989847713
2017-03-19,1.0,0.47560975609756095,0.38848920863309355,0.36548223350253806
2017-03-20,1.0,0.47560975609756095,0.391304347826087,0.37055837563451777
2017-03-21,0.9428571428571428,0.47560975609756095,0.391304347826087,0.37055837563451777
2017-03-22,1.0,0.47560975609756095,0.39705882352941174,0.38578680203045684
2017-03-23,0.9428571428571428,0.47560975609756095,0.39705882352941174,0.38578680203045684
2017-03-24,0.8857142857142857,0.4819277108433735,0.4117647058823529,0.38578680203045684
2017-03-25,0.9705882352941176,0.4878048780487805,0.40441176470588236,0.38578680203045684
2017-03-26,1.0,0.4878048780487805,0.40441176470588236,0.38071065989847713
2017-03-27,1.0,0.4878048780487805,0.40441176470588236,0.3604060913705584
2017-03-28,0.9714285714285714,0.4878048780487805,0.4,0.3553299492385787
2017-03-29,1.0,0.47560975609756095,0.4,0.3604060913705584
2017-03-30,0.9722222222222222,0.47560975609756095,0.3969465648854962,0.36363636363636365
2017-03-31,0.9444444444444444,0.4691358024691358,0.3893129770992366,0.36363636363636365
2017-04-01,0.9428571428571428,0.4567901234567901,0.3787878787878788,0.36180904522613067
2017-04-02,0.6470588235294118,0.4691358024691358,0.3787878787878788,0.35175879396984927
2017-04-03,1.0,0.4810126582278481,0.36363636363636365,0.3417085427135678
2017-04-04,0.88,0.4810126582278481,0.36363636363636365,0.3417085427135678
2017-04-05,1.0,0.4810126582278481,0.36363636363636365,0.3417085427135678
2017-04-06,0.96,0.4810126582278481,0.36363636363636365,0.33668341708542715
2017-04-07,0.9583333333333334,0.4810126582278481,0.36363636363636365,0.33668341708542715
2017-04-08,0.9583333333333334,0.475,0.36363636363636365,0.335
2017-04-09,1.0,0.4936708860759494,0.37404580152671757,0.34
2017-04-10,1.0,0.4935064935064935,0.366412213740458,0.34
2017-04-11,0.9230769230769231,0.4935064935064935,0.37209302325581395,0.34
2017-04-12,0.9629629629629629,0.4935064935064935,0.37209302325581395,0.345
2017-04-13,0.9285714285714286,0.4935064935064935,0.37209302325581395,0.335
2017-04-14,0.9,0.6493506493506493,0.3953488372093023,0.335
2017-04-15,0.9666666666666667,0.4868421052631579,0.4015748031496063,0.335
2017-04-16,1.0,0.5,0.4015748031496063,0.33
2017-04-17,1.0,0.5,0.3858267716535433,0.315
2017-04-18,1.0,0.5,0.3858267716535433,0.32
2017-04-19,0.9666666666666667,0.4935064935064935,0.392,0.30845771144278605
2017-04-20,0.8484848484848485,0.4358974358974359,0.3888888888888889,0.30198019801980197
2017-04-21,0.9354838709677419,0.44871794871794873,0.4126984126984127,0.30198019801980197
2017-04-22,0.9333333333333333,0.4358974358974359,0.42063492063492064,0.30198019801980197
2017-04-23,1.0,0.4358974358974359,0.42063492063492064,0.3069306930693069
2017-04-24,1.0,0.4358974358974359,0.42063492063492064,0.3069306930693069
2017-04-25,0.90625,0.4358974358974359,0.42063492063492064,0.3118811881188119
2017-04-26,0.9696969696969697,0.43037974683544306,0.43089430894308944,0.31683168316831684
2017-04-27,0.8571428571428571,0.5066666666666667,0.3983739837398374,0.31683168316831684
2017-04-28,0.9696969696969697,0.4868421052631579,0.3951612903225806,0.31527093596059114
2017-04-29,0.9696969696969697,0.4868421052631579,0.3951612903225806,0.31527093596059114
2017-04-30,0.71875,0.4868421052631579,0.4032258064516129,0.31527093596059114
2017-05-01,1.0,0.4868421052631579,0.4065040650406504,0.31527093596059114
2017-05-02,1.0,0.4868421052631579,0.4098360655737705,0.31527093596059114
2017-05-03,0.8846153846153846,0.4868421052631579,0.4098360655737705,0.32019704433497537
2017-05-04,1.0,0.49333333333333335,0.4016393442622951,0.31527093596059114
2017-05-05,0.9629629629629629,0.49333333333333335,0.4098360655737705,0.31527093596059114
2017-05-06,1.0,0.5066666666666667,0.4180327868852459,0.31527093596059114
2017-05-07,0.9629629629629629,0.5066666666666667,0.4180327868852459,0.31527093596059114
2017-05-08,1.0,0.5066666666666667,0.4214876033057851,0.2955665024630542
2017-05-09,0.9285714285714286,0.5066666666666667,0.4214876033057851,0.2955665024630542
2017-05-10,0.9655172413793104,0.5,0.4297520661157025,0.2955665024630542
2017-05-11,0.9655172413793104,0.5,0.4297520661157025,0.29064039408866993
2017-05-12,0.8709677419354839,0.4675324675324675,0.4262295081967213,0.29064039408866993
2017-05-13,1.0,0.4805194805194805,0.44166666666666665,0.29064039408866993
2017-05-14,0.9666666666666667,0.4868421052631579,0.45689655172413796,0.29064039408866993
2017-05-15,1.0,0.4868421052631579,0.45689655172413796,0.29064039408866993
2017-05-16,1.0,0.4868421052631579,0.45689655172413796,0.3694581280788177
2017-05-17,0.6904761904761905,0.575,0.453781512605042,0.3463414634146341
2017-05-18,0.9767441860465116,0.5822784810126582,0.44537815126050423,0.3463414634146341
2017-05-19,0.6666666666666666,0.575,0.44166666666666665,0.3446601941747573
2017-05-20,0.96875,0.569620253164557,0.42857142857142855,0.3446601941747573
2017-05-21,0.967741935483871,0.5256410256410257,0.423728813559322,0.3446601941747573
2017-05-22,1.0,0.5256410256410257,0.4396551724137931,0.3446601941747573
2017-05-23,0.9375,0.5384615384615384,0.4473684210526316,0.3446601941747573
2017-05-24,1.0,0.5384615384615384,0.4594594594594595,0.34951456310679613
2017-05-25,1.0,0.5384615384615384,0.4594594594594595,0.34951456310679613
2017-05-26,0.9393939393939394,0.5256410256410257,0.4594594594594595,0.34951456310679613
2017-05-27,0.9696969696969697,0.5256410256410257,0.4636363636363636,0.34951456310679613
2017-05-28,0.9090909090909091,0.5384615384615384,0.4636363636363636,0.3446601941747573
2017-05-29,1.0,0.5384615384615384,0.4636363636363636,0.3446601941747573
2017-05-30,1.0,0.5384615384615384,0.4811320754716981,0.34951456310679613
2017-05-31,0.967741935483871,0.5384615384615384,0.4811320754716981,0.3446601941747573
2017-06-01,0.967741935483871,0.5454545454545454,0.4716981132075472,0.35436893203883496
2017-06-02,0.9032258064516129,0.5454545454545454,0.4716981132075472,0.35436893203883496
2017-06-03,0.9666666666666667,0.56,0.5094339622641509,0.35436893203883496
2017-06-04,0.9333333333333333,0.4714285714285714,0.4716981132075472,0.3446601941747573
2017-06-05,1.0,0.4714285714285714,0.49038461538461536,0.3446601941747573
2017-06-06,0.9655172413793104,0.4714285714285714,0.49019607843137253,0.3446601941747573
2017-06-07,0.8787878787878788,0.4647887323943662,0.5,0.3446601941747573
2017-06-08,0.8421052631578947,0.44,0.4766355140186916,0.3269230769230769
2017-06-09,0.9459459459459459,0.4788732394366197,0.4392523364485981,0.3269230769230769
2017-06-10,0.8285714285714286,0.4788732394366197,0.4485981308411215,0.3269230769230769
2017-06-11,1.0,0.4857142857142857,0.4392523364485981,0.33653846153846156
2017-06-12,1.0,0.4857142857142857,0.44339622641509435,0.33653846153846156
2017-06-13,1.0,0.4857142857142857,0.44339622641509435,0.34134615384615385
2017-06-14,0.9655172413793104,0.4857142857142857,0.44339622641509435,0.3701923076923077
2017-06-15,1.0,0.5,0.44339622641509435,0.3605769230769231
2017-06-16,1.0,0.5142857142857142,0.4811320754716981,0.3605769230769231
2017-06-17,0.9642857142857143,0.5362318840579711,0.4716981132075472,0.3605769230769231
2017-06-18,1.0,0.463768115942029,0.47619047619047616,0.3605769230769231
2017-06-19,1.0,0.463768115942029,0.49504950495049505,0.3605769230769231
2017-06-20,1.0,0.463768115942029,0.49504950495049505,0.3557692307692308
2017-06-21,1.0,0.463768115942029,0.49504950495049505,0.35096153846153844
2017-06-22,1.0,0.463768115942029,0.49504950495049505,0.35096153846153844
2017-06-23,0.9285714285714286,0.45714285714285713,0.49019607843137253,0.3492822966507177
2017-06-24,0.9285714285714286,0.45714285714285713,0.49019607843137253,0.3492822966507177
2017-06-25,0.9629629629629629,0.45714285714285713,0.5,0.3492822966507177
2017-06-26,1.0,0.45714285714285713,0.49019607843137253,0.3492822966507177
2017-06-27,1.0,0.45714285714285713,0.49019607843137253,0.3444976076555024
2017-06-28,1.0,0.45714285714285713,0.49019607843137253,0.3444976076555024
2017-06-29,0.8571428571428571,0.4583333333333333,0.49514563106796117,0.34285714285714286
2017-06-30,1.0,0.4444444444444444,0.49514563106796117,0.34285714285714286
2017-07-01,0.9259259259259259,0.4714285714285714,0.47572815533980584,0.34285714285714286
2017-07-02,0.8846153846153846,0.4714285714285714,0.4854368932038835,0.3523809523809524
2017-07-03,1.0,0.4714285714285714,0.49019607843137253,0.3333333333333333
2017-07-04,0.92,0.4714285714285714,0.49019607843137253,0.3333333333333333
2017-07-05,0.9259259259259259,0.5,0.49019607843137253,0.3333333333333333
2017-07-06,1.0,0.6857142857142857,0.49019607843137253,0.35714285714285715
2017-07-07,0.896551724137931,0.5,0.49019607843137253,0.35714285714285715
2017-07-08,1.0,0.5217391304347826,0.4803921568627451,0.35714285714285715
2017-07-09,0.9642857142857143,0.5294117647058824,0.4752475247524752,0.35714285714285715
2017-07-10,1.0,0.5,0.47,0.3523809523809524
2017-07-11,0.9642857142857143,0.5,0.47,0.3619047619047619
2017-07-12,0.9655172413793104,0.5074626865671642,0.47474747474747475,0.35545023696682465
2017-07-13,0.9,0.5074626865671642,0.47474747474747475,0.3412322274881517
2017-07-14,1.0,0.5074626865671642,0.47474747474747475,0.3412322274881517
2017-07-15,0.9642857142857143,0.5151515151515151,0.46464646464646464,0.3412322274881517
2017-07-16,1.0,0.5,0.46464646464646464,0.33649289099526064
2017-07-17,1.0,0.5,0.47474747474747475,0.33649289099526064
2017-07-18,1.0,0.5,0.47959183673469385,0.3412322274881517
2017-07-19,1.0,0.5,0.4895833333333333,0.33649289099526064
2017-07-20,1.0,0.5,0.4895833333333333,0.33649289099526064
2017-07-21,0.9642857142857143,0.48484848484848486,0.4895833333333333,0.33649289099526064
2017-07-22,1.0,0.48484848484848486,0.4895833333333333,0.33649289099526064
2017-07-23,1.0,0.48484848484848486,0.4895833333333333,0.33649289099526064
2017-07-24,1.0,0.48484848484848486,0.49473684210526314,0.33649289099526064
2017-07-25,1.0,0.48484848484848486,0.49473684210526314,0.33175355450236965
2017-07-26,0.9655172413793104,0.48484848484848486,0.49473684210526314,0.3222748815165877
